session,series,block,stmt,label,type,config,group,measured_runs,clean_runs,excluded_flagged,repeated_attempts,flagged_attempts_all_kinds,checks_ok,attempts_checked,plan_shapes,exec_ms_median,exec_ms_p25,exec_ms_p75,exec_ms_min,exec_ms_max,per_row_ms_median,per_row_ms_p25,per_row_ms_p75,per_row_ms_min,per_row_ms_max,planning_ms_median,planning_ms_p25,planning_ms_p75,planning_ms_min,planning_ms_max,client_total_ms_median,client_total_ms_p25,client_total_ms_p75,client_total_ms_min,client_total_ms_max,client_commit_ms_median,client_commit_ms_p25,client_commit_ms_p75,client_commit_ms_min,client_commit_ms_max,explain_wal_records_median,explain_wal_records_min,explain_wal_records_max,explain_wal_bytes_median,explain_wal_bytes_min,explain_wal_bytes_max,explain_wal_fpi_median,explain_wal_fpi_min,explain_wal_fpi_max,loop_wal_bytes_median,loop_wal_bytes_min,loop_wal_bytes_max,lsn_diff_bytes_median,lsn_diff_bytes_min,lsn_diff_bytes_max,commit_and_page_overhead_bytes_median,commit_and_page_overhead_bytes_min,commit_and_page_overhead_bytes_max,stat_wal_records_median,stat_wal_records_min,stat_wal_records_max,stat_wal_fpi_median,stat_wal_fpi_min,stat_wal_fpi_max,stat_wal_bytes_median,stat_wal_bytes_min,stat_wal_bytes_max,stat_wal_buffers_full_median,stat_wal_buffers_full_min,stat_wal_buffers_full_max,stat_wal_write_median,stat_wal_write_min,stat_wal_write_max,stat_wal_sync_median,stat_wal_sync_min,stat_wal_sync_max,stat_wal_sync_ms_median,stat_wal_sync_ms_min,stat_wal_sync_ms_max,shared_hit_median,shared_hit_min,shared_hit_max,shared_read_median,shared_read_min,shared_read_max,shared_dirtied_median,shared_dirtied_min,shared_dirtied_max,shared_written_median,shared_written_min,shared_written_max,io_writes_median,io_writes_min,io_writes_max,io_extends_median,io_extends_min,io_extends_max,io_fsyncs_median,io_fsyncs_min,io_fsyncs_max,rows_inserted_median,rows_inserted_min,rows_inserted_max,rows_updated_median,rows_updated_min,rows_updated_max,hot_updates_median,hot_updates_min,hot_updates_max,newpage_updates_median,newpage_updates_min,newpage_updates_max,live_after_median,live_after_min,live_after_max,dead_after_median,dead_after_min,dead_after_max,heap_bytes_before_median,heap_bytes_before_min,heap_bytes_before_max,heap_bytes_after_median,heap_bytes_after_min,heap_bytes_after_max,heap_growth_median,heap_growth_min,heap_growth_max,heap_pages_after_median,heap_pages_after_min,heap_pages_after_max,toast_bytes_after_median,toast_bytes_after_min,toast_bytes_after_max,toast_growth_median,toast_growth_min,toast_growth_max,toast_index_growth_median,toast_index_growth_min,toast_index_growth_max,pkey_growth_median,pkey_growth_min,pkey_growth_max,secondary_index_bytes_before_median,secondary_index_bytes_before_min,secondary_index_bytes_before_max,secondary_index_bytes_after_median,secondary_index_bytes_after_min,secondary_index_bytes_after_max,secondary_index_growth_median,secondary_index_growth_min,secondary_index_growth_max,docs_compressed_before_median,docs_compressed_before_min,docs_compressed_before_max,docs_compressed_after_median,docs_compressed_after_min,docs_compressed_after_max,docs_external_after_median,docs_external_after_min,docs_external_after_max,doc_stored_bytes_after_median,doc_stored_bytes_after_min,doc_stored_bytes_after_max,updated_text_differs_median,updated_text_differs_min,updated_text_differs_max,updated_stored_text_bytes_median,updated_stored_text_bytes_min,updated_stored_text_bytes_max,updated_expected_text_bytes_median,updated_expected_text_bytes_min,updated_expected_text_bytes_max
1,UA-3/json/X-1,UA-3,UA-3,json,json,X-1,head-to-head,15,15,0,0,0,True,19,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],1912.065,1800.654,2011.478,1788.048,2273.624,,,,,,0.416,0.345,0.424,0.328,0.513,1924.4930000000002,1814.831,2029.6610000000003,1793.757,2279.344,6.775,4.257,15.537,3.065,16.41,40526.0,40526.0,40526.0,20498141.0,20498141.0,20498141.0,1318.0,1318.0,1318.0,,,,20671336.0,20671320.0,20671416.0,173195.0,173179.0,173275.0,40528.0,40527.0,40529.0,1319.0,1318.0,1319.0,20503552.0,20498175.0,20504838.0,99.0,9.0,249.0,110.0,19.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,86411.0,86411.0,86411.0,53.0,53.0,53.0,2638.0,2638.0,2638.0,1316.0,1316.0,1316.0,0.0,0.0,0.0,1316.0,1316.0,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,4996.0,4996.0,4996.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,10240000.0,10240000.0,10240000.0,20463616.0,20463616.0,20463616.0,10223616.0,10223616.0,10223616.0,2498.0,2498.0,2498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114688.0,114688.0,114688.0,499712.0,499712.0,499712.0,942080.0,942080.0,942080.0,442368.0,442368.0,442368.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8448585.0,8448585.0,8448585.0,0.0,0.0,0.0,8430545.0,8430545.0,8430545.0,8430545.0,8430545.0,8430545.0
1,UA-3/jsonb/X-0,UA-3,UA-3,jsonb,jsonb,X-0,head-to-head,15,15,0,0,0,True,19,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],983.312,948.85,1027.263,872.173,1082.696,,,,,,0.308,0.272,0.383,0.268,0.452,986.196,957.739,1042.905,879.222,1096.8430000000003,5.351,2.808,15.434,1.067,17.672,15062.0,15062.0,15062.0,15788614.0,15788614.0,15788614.0,996.0,996.0,996.0,,,,15928920.0,15928904.0,15928976.0,140306.0,140290.0,140362.0,15063.0,15063.0,15064.0,996.0,996.0,996.0,15788648.0,15788648.0,15788702.0,309.0,179.0,633.0,315.0,185.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,35826.0,35826.0,35826.0,0.0,0.0,0.0,1995.0,1995.0,1995.0,995.0,995.0,995.0,0.0,0.0,0.0,995.0,995.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,4.0,4.0,4.0,4996.0,4996.0,4996.0,10000.0,10000.0,10000.0,5000.0,5000.0,5000.0,8036352.0,8036352.0,8036352.0,16072704.0,16072704.0,16072704.0,8036352.0,8036352.0,8036352.0,1962.0,1962.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114688.0,114688.0,114688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,7226904.0,7226904.0,7226904.0,,,,,,,,,
1,UA-3/jsonb/X-1,UA-3,UA-3,jsonb,jsonb,X-1,head-to-head,15,15,0,0,0,True,19,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],1120.78,1051.604,1268.303,1035.749,1382.389,,,,,,0.416,0.35,0.43,0.263,0.527,1147.829,1063.8650000000002,1281.987,1044.343,1396.524,7.707,5.268,14.426,3.972,25.406,40531.0,40531.0,40531.0,18046214.0,18046214.0,18046214.0,1048.0,1048.0,1048.0,,,,18195096.0,18195096.0,18195808.0,148882.0,148882.0,149594.0,40532.0,40532.0,40533.0,1048.0,1048.0,1049.0,18046248.0,18046248.0,18046953.0,206.0,107.0,517.0,212.0,114.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,85887.0,85887.0,85887.0,52.0,52.0,52.0,2101.0,2101.0,2101.0,1049.0,1049.0,1049.0,0.0,0.0,0.0,1049.0,1049.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,4996.0,4996.0,4996.0,5000.0,5000.0,10000.0,5000.0,5000.0,5000.0,8036352.0,8036352.0,8036352.0,16072704.0,16072704.0,16072704.0,8036352.0,8036352.0,8036352.0,1962.0,1962.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114688.0,114688.0,114688.0,499712.0,499712.0,499712.0,942080.0,942080.0,942080.0,442368.0,442368.0,442368.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,7226904.0,7226904.0,7226904.0,,,,,,,,,
1,UA-3/jsonb/X-4,UA-3,UA-3,jsonb,jsonb,X-4,separate: GIN (jsonb only),15,15,0,1,1,True,20,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],3423.215,3366.026,3567.837,3302.024,3756.612,,,,,,0.41,0.36,0.434,0.34,0.444,3441.584,3382.326,3576.54,3309.9459999999995,3765.3630000000003,6.772,4.553,14.821,3.103,21.599,124676.0,124676.0,124676.0,47835203.0,47835203.0,47835203.0,2255.0,2255.0,2255.0,,,,48384576.0,48384520.0,48590424.0,549373.0,549317.0,755221.0,124678.0,124677.0,124807.0,2255.0,2255.0,2301.0,47835291.0,47835237.0,48039802.0,587.0,361.0,807.0,605.0,378.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,334244.0,334244.0,334244.0,52.0,52.0,52.0,4314.0,4314.0,4314.0,2262.0,2262.0,2262.0,0.0,0.0,0.0,2262.0,2262.0,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,4996.0,4996.0,4996.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,8036352.0,8036352.0,8036352.0,16072704.0,16072704.0,16072704.0,8036352.0,8036352.0,8036352.0,1962.0,1962.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114688.0,114688.0,114688.0,8749056.0,8749056.0,8749056.0,19079168.0,19079168.0,19079168.0,10330112.0,10330112.0,10330112.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,7226904.0,7226904.0,7226904.0,,,,,,,,,
1,UB-R238/UB-jsonb/X-1,UB-R238,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,15,15,0,0,0,True,19,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],39.244,33.894,40.527,32.05,50.135,,,,,,0.414,0.356,0.426,0.3,0.45,51.245999999999995,47.076,57.221999999999994,36.997,67.431,15.195,5.508,16.234,1.722,23.055,1925.0,1925.0,1925.0,2626690.0,2626690.0,2626690.0,286.0,286.0,286.0,,,,2649088.0,2649088.0,2649816.0,22398.0,22398.0,23126.0,1926.0,1926.0,1927.0,286.0,286.0,287.0,2626724.0,2626724.0,2632113.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0,5168.0,5168.0,50.0,50.0,50.0,341.0,341.0,341.0,51.0,51.0,51.0,0.0,0.0,0.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,238.0,0.0,0.0,0.0,237.0,237.0,237.0,10000.0,5000.0,10000.0,238.0,238.0,238.0,8036352.0,8036352.0,8036352.0,8445952.0,8445952.0,8445952.0,409600.0,409600.0,409600.0,1031.0,1031.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499712.0,499712.0,499712.0,507904.0,507904.0,507904.0,8192.0,8192.0,8192.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,7219827.0,7219827.0,7219827.0,,,,,,,,,
1,UB-R238/UB-json-cast/X-1,UB-R238,UB-json-cast,UB-json-cast,json,X-1,separate: update mechanism,15,15,0,0,0,True,19,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],131.598,124.079,137.076,120.934,141.954,,,,,,0.419,0.41,0.459,0.331,0.584,141.46800000000002,133.637,149.06,127.80600000000001,154.958,12.999,5.022,15.113,2.996,16.161,1925.0,1925.0,1925.0,2520817.0,2520817.0,2520817.0,283.0,283.0,283.0,,,,2543256.0,2543232.0,2548584.0,22439.0,22415.0,27767.0,1926.0,1926.0,1929.0,283.0,283.0,286.0,2520851.0,2520851.0,2531258.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,5429.0,5429.0,48.0,48.0,48.0,348.0,348.0,348.0,61.0,61.0,61.0,0.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,238.0,0.0,0.0,0.0,238.0,238.0,238.0,5000.0,5000.0,5000.0,238.0,238.0,238.0,10240000.0,10240000.0,10240000.0,10731520.0,10731520.0,10731520.0,491520.0,491520.0,491520.0,1310.0,1310.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499712.0,499712.0,499712.0,507904.0,507904.0,507904.0,8192.0,8192.0,8192.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8470242.0,8470242.0,8470242.0,238.0,238.0,238.0,433602.0,433602.0,433602.0,397664.0,397664.0,397664.0
1,UB-R238/UB-json-text/X-1,UB-R238,UB-json-text,UB-json-text,json,X-1,separate: update mechanism,15,15,0,0,0,True,19,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],106.811,100.863,112.11,97.867,116.919,,,,,,0.413,0.405,0.428,0.346,0.453,117.845,111.14,128.89499999999998,108.51799999999999,134.07500000000002,15.09,4.413,15.542,2.712,17.736,1925.0,1925.0,1925.0,2484878.0,2484878.0,2484878.0,283.0,283.0,283.0,,,,2507200.0,2507200.0,2507272.0,22322.0,22322.0,22394.0,1926.0,1926.0,1927.0,283.0,283.0,284.0,2484912.0,2484912.0,2490321.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,5429.0,5429.0,48.0,48.0,48.0,348.0,348.0,348.0,61.0,61.0,61.0,0.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,238.0,0.0,0.0,0.0,238.0,238.0,238.0,5000.0,5000.0,5000.0,238.0,238.0,238.0,10240000.0,10240000.0,10240000.0,10731520.0,10731520.0,10731520.0,491520.0,491520.0,491520.0,1310.0,1310.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499712.0,499712.0,499712.0,507904.0,507904.0,507904.0,8192.0,8192.0,8192.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8434304.0,8434304.0,8434304.0,0.0,0.0,0.0,397664.0,397664.0,397664.0,397664.0,397664.0,397664.0
1,UB-R5000/UB-jsonb/X-1,UB-R5000,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,15,14,1,0,1,True,19,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],932.761,865.614,973.652,779.075,989.252,,,,,,0.407,0.376,0.418,0.325,0.501,940.338,883.152,980.971,786.3660000000001,999.165,6.144,5.629,9.595,3.385,19.631,40525.0,40525.0,40525.0,18045847.0,18045847.0,18045847.0,1048.0,1048.0,1048.0,,,,18194656.0,18194656.0,18196856.0,148809.0,148809.0,151009.0,40526.0,40526.0,40528.0,1048.0,1048.0,1049.0,18045881.0,18045881.0,18052590.0,446.0,252.0,621.0,452.0,257.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,85728.0,85728.0,85728.0,52.0,52.0,52.0,2099.0,2099.0,2099.0,1047.0,1047.0,1047.0,0.0,0.0,0.0,1047.0,1047.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,4996.0,4996.0,4996.0,10000.0,5000.0,10000.0,5000.0,5000.0,5000.0,8036352.0,8036352.0,8036352.0,16056320.0,16056320.0,16056320.0,8019968.0,8019968.0,8019968.0,1960.0,1960.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114688.0,114688.0,114688.0,499712.0,499712.0,499712.0,942080.0,942080.0,942080.0,442368.0,442368.0,442368.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,7226904.0,7226904.0,7226904.0,,,,,,,,,
1,UB-R5000/UB-json-cast/X-1,UB-R5000,UB-json-cast,UB-json-cast,json,X-1,separate: update mechanism,15,14,1,0,1,True,19,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],2496.183,2446.52,2767.514,2417.226,3111.754,,,,,,0.395,0.358,0.419,0.332,0.476,2513.077,2462.6189999999997,2784.966,2423.975,3128.4280000000003,14.819,6.669,15.916,3.458,18.351,40529.0,40529.0,40529.0,21247117.0,21247117.0,21247117.0,1317.0,1317.0,1317.0,,,,21422672.0,21422656.0,21429456.0,175555.0,175539.0,182339.0,40530.0,40530.0,40532.0,1317.0,1317.0,1318.0,21247151.0,21247151.0,21253918.0,0.0,0.0,0.0,13.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,86411.0,86411.0,86411.0,52.0,52.0,52.0,2638.0,2638.0,2638.0,1317.0,1317.0,1317.0,0.0,0.0,0.0,1317.0,1317.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,4998.0,4998.0,4998.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,10240000.0,10240000.0,10240000.0,20471808.0,20471808.0,20471808.0,10231808.0,10231808.0,10231808.0,2499.0,2499.0,2499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114688.0,114688.0,114688.0,499712.0,499712.0,499712.0,942080.0,942080.0,942080.0,442368.0,442368.0,442368.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,9200388.0,9200388.0,9200388.0,5000.0,5000.0,5000.0,9185546.0,9185546.0,9185546.0,8430545.0,8430545.0,8430545.0
1,UB-R5000/UB-json-text/X-1,UB-R5000,UB-json-text,UB-json-text,json,X-1,separate: update mechanism,15,15,0,0,0,True,19,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]],1933.738,1921.098,1990.517,1886.751,2056.784,,,,,,0.422,0.378,0.541,0.323,0.627,1949.313,1935.516,2008.9379999999999,1891.001,2062.995,14.08,6.202,16.679,2.762,18.676,40525.0,40525.0,40525.0,20497306.0,20497306.0,20497306.0,1318.0,1318.0,1318.0,,,,20670464.0,20670440.0,20676552.0,173158.0,173134.0,179246.0,40527.0,40526.0,40528.0,1319.0,1318.0,1320.0,20502617.0,20497340.0,20506290.0,0.0,0.0,41.0,11.0,10.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,86410.0,86410.0,86410.0,53.0,53.0,53.0,2639.0,2639.0,2639.0,1317.0,1317.0,1317.0,0.0,0.0,0.0,1317.0,1317.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,4996.0,4996.0,4996.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,10240000.0,10240000.0,10240000.0,20471808.0,20471808.0,20471808.0,10231808.0,10231808.0,10231808.0,2499.0,2499.0,2499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114688.0,114688.0,114688.0,499712.0,499712.0,499712.0,942080.0,942080.0,942080.0,442368.0,442368.0,442368.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8448585.0,8448585.0,8448585.0,0.0,0.0,0.0,8430545.0,8430545.0,8430545.0,8430545.0,8430545.0,8430545.0
2,W1b/json/X-0,W1b,W1b,json,json,X-0,head-to-head,15,15,0,2,2,True,20,DO loop (250 single-row INSERT),18.103,16.641,18.75,15.987,23.253,0.072412,0.066564,0.075,0.063948,0.093012,,,,,,32.852,26.342,37.579,24.573000000000004,39.19,7.485,2.039,12.218,1.72,12.447,,,,,,,,,,558376.0,558376.0,558400.0,558416.0,558416.0,558440.0,40.0,40.0,40.0,501.0,501.0,502.0,15.0,15.0,15.0,555847.0,555847.0,555901.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,62.0,62.0,62.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9750.0,9750.0,9750.0,0.0,0.0,0.0,9732096.0,9732096.0,9732096.0,10240000.0,10240000.0,10240000.0,507904.0,507904.0,507904.0,1250.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8434066.0,8434066.0,8434066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,W1b/json/X-1,W1b,W1b,json,json,X-1,head-to-head,15,15,0,0,0,True,18,DO loop (250 single-row INSERT),106.05,100.624,110.853,80.741,130.91,0.42419999999999997,0.40249599999999996,0.443412,0.322964,0.52364,,,,,,124.988,110.139,130.07,88.387,138.255,2.521,1.573,12.282,1.233,13.067,,,,,,,,,,957016.0,956992.0,957016.0,957056.0,957032.0,957056.0,40.0,40.0,40.0,1754.0,1754.0,1755.0,62.0,62.0,62.0,953092.0,953092.0,953160.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,9732096.0,9732096.0,9732096.0,10240000.0,10240000.0,10240000.0,507904.0,507904.0,507904.0,1250.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475136.0,475136.0,475136.0,491520.0,491520.0,491520.0,16384.0,16384.0,16384.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8434066.0,8434066.0,8434066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,W1b/jsonb/X-0,W1b,W1b,jsonb,jsonb,X-0,head-to-head,15,15,0,0,0,True,18,DO loop (250 single-row INSERT),41.741,39.501,44.947,34.446,61.822,0.166964,0.15800399999999998,0.179788,0.137784,0.247288,,,,,,58.819,53.051,61.992999999999995,42.004999999999995,72.68100000000001,8.593,1.718,12.132,1.487,12.641,,,,,,,,,,500608.0,500608.0,500632.0,500648.0,500648.0,500672.0,40.0,40.0,40.0,501.0,501.0,502.0,14.0,14.0,15.0,498314.0,498314.0,503599.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,7643136.0,7643136.0,7643136.0,8052736.0,8052736.0,8052736.0,409600.0,409600.0,409600.0,983.0,983.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743.0,2743.0,2743.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,7219683.0,7219683.0,7219683.0,,,,,,,,,
2,W1b/jsonb/X-1,W1b,W1b,jsonb,jsonb,X-1,head-to-head,15,15,0,0,0,True,18,DO loop (250 single-row INSERT),62.776,59.171,69.199,50.725,102.259,0.251104,0.236684,0.276796,0.2029,0.409036,,,,,,78.71799999999999,70.347,83.98800000000001,57.676,122.73400000000001,2.89,1.423,12.265,0.984,12.671,,,,,,,,,,876992.0,876992.0,876992.0,877032.0,877032.0,877032.0,40.0,40.0,40.0,1754.0,1754.0,1755.0,58.0,58.0,59.0,873392.0,873392.0,878677.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,7643136.0,7643136.0,7643136.0,8052736.0,8052736.0,8052736.0,409600.0,409600.0,409600.0,983.0,983.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475136.0,475136.0,475136.0,491520.0,491520.0,491520.0,16384.0,16384.0,16384.0,2743.0,2743.0,2743.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,7219683.0,7219683.0,7219683.0,,,,,,,,,
2,W1b/jsonb/X-4,W1b,W1b,jsonb,jsonb,X-4,separate: GIN (jsonb only),15,15,0,0,0,True,18,DO loop (250 single-row INSERT),135.524,128.069,137.99,114.227,166.013,0.542096,0.512276,0.55196,0.45690800000000004,0.664052,,,,,,151.088,143.85,156.594,134.345,175.953,12.03,3.493,12.89,1.196,15.718,,,,,,,,,,1675872.0,1675848.0,1675888.0,1675912.0,1675888.0,1675928.0,40.0,40.0,40.0,2384.0,2384.0,2385.0,58.0,58.0,59.0,1668660.0,1668660.0,1673949.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,182.0,182.0,182.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,7643136.0,7643136.0,7643136.0,8052736.0,8052736.0,8052736.0,409600.0,409600.0,409600.0,983.0,983.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8380416.0,8380416.0,8380416.0,9461760.0,9461760.0,9461760.0,1081344.0,1081344.0,1081344.0,2743.0,2743.0,2743.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,7219683.0,7219683.0,7219683.0,,,,,,,,,
